#labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,CostEst
1,1,1,3.04,2.43756,0.245074,2.26488,0.01,0
1,1,1,3.04,2.43756,0.245074,2.26488,0.05,-1
1,1,1,3.04,2.43756,0.245074,2.26488,0.1,-1
1,1,1,9.24,5.81035,0.0579562,3.07386,0.001,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0.075,-1
1,1,1,9.24,5.81035,0.0579562,3.07386,0.005,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0.05,-1
1,1,1,9.24,5.81035,0.0579562,3.07386,0.1,-1
1,1,1,9.24,5.81035,0.0579562,3.07386,0.01,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0,0
1,1,1,9.24,5.81035,0.0579562,3.07386,0.025,1
1,1,1,72.79,36.9562,0.0187571,2.58047,0.001,0
1,1,1,72.79,36.9562,0.0187571,2.58047,0.075,-1
1,1,1,72.79,36.9562,0.0187571,2.58047,0.025,1
1,1,1,72.79,36.9562,0.0187571,2.58047,0.05,-1
1,1,1,72.79,36.9562,0.0187571,2.58047,0.005,0
1,1,1,72.79,36.9562,0.0187571,2.58047,0.1,-1
1,1,1,72.79,36.9562,0.0187571,2.58047,0,0
1,1,1,72.79,36.9562,0.0187571,2.58047,0.01,1
1,1,1,3.56,2.38148,0.303527,2.04225,0.075,-1
1,1,1,3.56,2.38148,0.303527,2.04225,0.025,1
1,1,1,3.56,2.38148,0.303527,2.04225,0.05,-1
1,1,1,3.56,2.38148,0.303527,2.04225,0.1,-1
1,1,1,3.56,2.38148,0.303527,2.04225,0.01,0
1,1,1,3.56,2.38148,0.303527,2.04225,0.001,0
1,1,1,3.56,2.38148,0.303527,2.04225,0.005,0
1,1,1,3.56,2.38148,0.303527,2.04225,0,1
1,1,1,52.98,31.8067,0.00218589,3.81009,0.001,0
1,1,1,52.98,31.8067,0.00218589,3.81009,0.075,-1
1,1,1,52.98,31.8067,0.00218589,3.81009,0.005,0
1,1,1,52.98,31.8067,0.00218589,3.81009,0,0
1,1,1,52.98,31.8067,0.00218589,3.81009,0.05,-1
1,1,1,52.98,31.8067,0.00218589,3.81009,0.025,1
1,1,1,52.98,31.8067,0.00218589,3.81009,0.1,-1
1,1,1,52.98,31.8067,0.00218589,3.81009,0.01,0
1,1,1,52.98,35.118,0.00160393,3.84092,0.025,1
1,1,1,52.98,35.118,0.00160393,3.84092,0.075,-1
1,1,1,52.98,35.118,0.00160393,3.84092,0,0
1,1,1,52.98,35.118,0.00160393,3.84092,0.005,0
1,1,1,52.98,35.118,0.00160393,3.84092,0.05,-1
1,1,1,52.98,35.118,0.00160393,3.84092,0.1,-1
1,1,1,52.98,35.118,0.00160393,3.84092,0.001,0
1,1,1,52.98,35.118,0.00160393,3.84092,0.01,0
1,1,1,12.69,6.97957,0.0813883,2.675,0,0
1,1,1,12.69,6.97957,0.0813883,2.675,0.075,-1
1,1,1,12.69,6.97957,0.0813883,2.675,0.025,1
1,1,1,12.69,6.97957,0.0813883,2.675,0.001,0
1,1,1,12.69,6.97957,0.0813883,2.675,0.05,-1
1,1,1,12.69,6.97957,0.0813883,2.675,0.1,-1
1,1,1,12.69,6.97957,0.0813883,2.675,0.01,1
1,1,1,12.69,6.97957,0.0813883,2.675,0.005,0
1,1,1,4.18,2.62031,0.325823,1.86586,0.001,0
1,1,1,4.18,2.62031,0.325823,1.86586,0.075,-1
1,1,1,4.18,2.62031,0.325823,1.86586,0.005,0
1,1,1,4.18,2.62031,0.325823,1.86586,0,1
1,1,1,4.18,2.62031,0.325823,1.86586,0.01,1
1,1,1,4.18,2.62031,0.325823,1.86586,0.05,-1
1,1,1,4.18,2.62031,0.325823,1.86586,0.1,-1
1,1,1,4.18,2.62031,0.325823,1.86586,0.025,1
1,1,1,45.2,25.5635,0.00404013,3.73081,0.1,-1
1,1,1,45.2,25.5635,0.00404013,3.73081,0.075,-1
1,1,1,45.2,25.5635,0.00404013,3.73081,0,0
1,1,1,45.2,25.5635,0.00404013,3.73081,0.025,1
1,1,1,45.2,25.5635,0.00404013,3.73081,0.05,-1
1,1,1,45.2,25.5635,0.00404013,3.73081,0.005,0
1,1,1,45.2,25.5635,0.00404013,3.73081,0.001,0
1,1,1,45.2,25.5635,0.00404013,3.73081,0.01,0
1,1,1,23.95,16.038,0.00748113,3.66051,0.075,-1
1,1,1,23.95,16.038,0.00748113,3.66051,0.025,1
1,1,1,23.95,16.038,0.00748113,3.66051,0,0
1,1,1,23.95,16.038,0.00748113,3.66051,0.005,0
1,1,1,23.95,16.038,0.00748113,3.66051,0.05,-1
1,1,1,23.95,16.038,0.00748113,3.66051,0.1,-1
1,1,1,23.95,16.038,0.00748113,3.66051,0.001,0
1,1,1,23.95,16.038,0.00748113,3.66051,0.01,0
1,1,1,14.87,10.0725,0.0184111,3.47418,0,0
1,1,1,14.87,10.0725,0.0184111,3.47418,0.001,0
1,1,1,14.87,10.0725,0.0184111,3.47418,0.025,1
1,1,1,14.87,10.0725,0.0184111,3.47418,0.075,-1
1,1,1,14.87,10.0725,0.0184111,3.47418,0.01,0
1,1,1,14.87,10.0725,0.0184111,3.47418,0.05,-1
1,1,1,14.87,10.0725,0.0184111,3.47418,0.1,-1
1,1,1,14.87,10.0725,0.0184111,3.47418,0.005,0
1,1,1,3.04,2.05365,0.417763,1.7399,0.075,-1
1,1,1,3.04,2.05365,0.417763,1.7399,0.025,1
1,1,1,3.04,2.05365,0.417763,1.7399,0.001,1
1,1,1,3.04,2.05365,0.417763,1.7399,0.05,-1
1,1,1,3.04,2.05365,0.417763,1.7399,0.1,-1
1,1,1,3.04,2.05365,0.417763,1.7399,0.01,1
1,1,1,3.04,2.05365,0.417763,1.7399,0.005,1
1,1,1,3.04,2.05365,0.417763,1.7399,0,1
1,1,1,45.2,24.6162,0.00545558,3.66683,0.075,-1
1,1,1,45.2,24.6162,0.00545558,3.66683,0.025,1
1,1,1,45.2,24.6162,0.00545558,3.66683,0.001,0
1,1,1,45.2,24.6162,0.00545558,3.66683,0.05,-1
1,1,1,45.2,24.6162,0.00545558,3.66683,0.01,0
1,1,1,45.2,24.6162,0.00545558,3.66683,0.1,-1
1,1,1,45.2,24.6162,0.00545558,3.66683,0.005,0
1,1,1,45.2,24.6162,0.00545558,3.66683,0,0
1,1,1,28.07,14.5467,0.0634096,2.08249,0.005,1
1,1,1,28.07,14.5467,0.0634096,2.08249,0.075,-1
1,1,1,28.07,14.5467,0.0634096,2.08249,0.025,1
1,1,1,28.07,14.5467,0.0634096,2.08249,0.05,-1
1,1,1,28.07,14.5467,0.0634096,2.08249,0.1,-1
1,1,1,28.07,14.5467,0.0634096,2.08249,0,0
1,1,1,28.07,14.5467,0.0634096,2.08249,0.001,0
1,1,1,28.07,14.5467,0.0634096,2.08249,0.01,1
1,1,1,52.98,27.8944,0.00626386,3.59404,0.075,-1
1,1,1,52.98,27.8944,0.00626386,3.59404,0.005,0
1,1,1,52.98,27.8944,0.00626386,3.59404,0.05,-1
1,1,1,52.98,27.8944,0.00626386,3.59404,0.1,-1
1,1,1,52.98,27.8944,0.00626386,3.59404,0,0
1,1,1,52.98,27.8944,0.00626386,3.59404,0.01,0
1,1,1,52.98,27.8944,0.00626386,3.59404,0.025,1
1,1,1,52.98,27.8944,0.00626386,3.59404,0.001,0
1,1,1,52.98,27.1763,0.0162503,3.06496,0.001,0
1,1,1,52.98,27.1763,0.0162503,3.06496,0.075,-1
1,1,1,52.98,27.1763,0.0162503,3.06496,0.01,1
1,1,1,52.98,27.1763,0.0162503,3.06496,0.025,1
1,1,1,52.98,27.1763,0.0162503,3.06496,0.005,1
1,1,1,52.98,27.1763,0.0162503,3.06496,0,0
1,1,1,52.98,27.1763,0.0162503,3.06496,0.1,-1
1,1,1,52.98,27.1763,0.0162503,3.06496,0.05,-1
1,1,1,28.07,15.6769,0.0116314,3.53591,0.075,-1
1,1,1,28.07,15.6769,0.0116314,3.53591,0.01,0
1,1,1,28.07,15.6769,0.0116314,3.53591,0.005,0
1,1,1,28.07,15.6769,0.0116314,3.53591,0.001,0
1,1,1,28.07,15.6769,0.0116314,3.53591,0.05,-1
1,1,1,28.07,15.6769,0.0116314,3.53591,0,0
1,1,1,28.07,15.6769,0.0116314,3.53591,0.025,1
1,1,1,28.07,15.6769,0.0116314,3.53591,0.1,-1
1,1,1,100,50.6093,0.0110317,2.85722,0.001,0
1,1,1,100,50.6093,0.0110317,2.85722,0.01,1
1,1,1,100,50.6093,0.0110317,2.85722,0.075,-1
1,1,1,100,50.6093,0.0110317,2.85722,0.05,-1
1,1,1,100,50.6093,0.0110317,2.85722,0.1,-1
1,1,1,100,50.6093,0.0110317,2.85722,0,0
1,1,1,100,50.6093,0.0110317,2.85722,0.025,1
1,1,1,100,50.6093,0.0110317,2.85722,0.005,1
1,1,1,52.98,27.5689,0.00834477,3.48379,0.1,-1
1,1,1,52.98,27.5689,0.00834477,3.48379,0.075,-1
1,1,1,52.98,27.5689,0.00834477,3.48379,0.05,-1
1,1,1,52.98,27.5689,0.00834477,3.48379,0.01,0
1,1,1,52.98,27.5689,0.00834477,3.48379,0.001,0
1,1,1,52.98,27.5689,0.00834477,3.48379,0,0
1,1,1,52.98,27.5689,0.00834477,3.48379,0.025,1
1,1,1,52.98,27.5689,0.00834477,3.48379,0.005,0
1,1,1,10.83,6.26688,0.0652748,2.95495,0,0
1,1,1,10.83,6.26688,0.0652748,2.95495,0.001,0
1,1,1,10.83,6.26688,0.0652748,2.95495,0.005,0
1,1,1,10.83,6.26688,0.0652748,2.95495,0.05,-1
1,1,1,10.83,6.26688,0.0652748,2.95495,0.1,-1
1,1,1,10.83,6.26688,0.0652748,2.95495,0.025,-1
1,1,1,10.83,6.26688,0.0652748,2.95495,0.075,-1
1,1,1,10.83,6.26688,0.0652748,2.95495,0.01,1
1,1,1,12.69,7.85977,0.0329036,3.29027,0,0
1,1,1,12.69,7.85977,0.0329036,3.29027,0.075,-1
1,1,1,12.69,7.85977,0.0329036,3.29027,0.025,1
1,1,1,12.69,7.85977,0.0329036,3.29027,0.005,0
1,1,1,12.69,7.85977,0.0329036,3.29027,0.05,-1
1,1,1,12.69,7.85977,0.0329036,3.29027,0.1,-1
1,1,1,12.69,7.85977,0.0329036,3.29027,0.01,0
1,1,1,12.69,7.85977,0.0329036,3.29027,0.001,0
1,1,1,4.18,2.59,0.3861,1.6139,0,0
1,1,1,4.18,2.59,0.3861,1.6139,0.025,1
1,1,1,4.18,2.59,0.3861,1.6139,0.075,-1
1,1,1,4.18,2.59,0.3861,1.6139,0.001,0
1,1,1,4.18,2.59,0.3861,1.6139,0.05,-1
1,1,1,4.18,2.59,0.3861,1.6139,0.1,-1
1,1,1,4.18,2.59,0.3861,1.6139,0.01,1
1,1,1,4.18,2.59,0.3861,1.6139,0.005,0
1,1,1,6.72,3.90917,0.198519,2.14782,0.075,-1
1,1,1,6.72,3.90917,0.198519,2.14782,0,0
1,1,1,6.72,3.90917,0.198519,2.14782,0.005,0
1,1,1,6.72,3.90917,0.198519,2.14782,0.05,-1
1,1,1,6.72,3.90917,0.198519,2.14782,0.1,-1
1,1,1,6.72,3.90917,0.198519,2.14782,0.01,1
1,1,1,6.72,3.90917,0.198519,2.14782,0.001,0
1,1,1,6.72,3.90917,0.198519,2.14782,0.025,1
1,1,1,85.32,43.1717,0.0213545,2.1317,0.075,-1
1,1,1,85.32,43.1717,0.0213545,2.1317,0.01,1
1,1,1,85.32,43.1717,0.0213545,2.1317,0,0
1,1,1,85.32,43.1717,0.0213545,2.1317,0.001,0
1,1,1,85.32,43.1717,0.0213545,2.1317,0.05,-1
1,1,1,85.32,43.1717,0.0213545,2.1317,0.1,-1
1,1,1,85.32,43.1717,0.0213545,2.1317,0.025,1
1,1,1,85.32,43.1717,0.0213545,2.1317,0.005,1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.01,1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.1,-1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.075,-1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.005,0
1,1,1,17.43,9.25842,0.0831561,2.33355,0.025,1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.05,-1
1,1,1,17.43,9.25842,0.0831561,2.33355,0.001,0
1,1,1,17.43,9.25842,0.0831561,2.33355,0,0
1,1,1,23.95,12.475,0.0801603,1.91984,0.005,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.01,1
1,1,1,23.95,12.475,0.0801603,1.91984,0,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.001,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.05,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.1,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.025,1
1,1,1,23.95,12.475,0.0801603,1.91984,0.075,1
1,1,1,1.89,1.49069,0.584001,1.51215,0.001,1
1,1,1,1.89,1.49069,0.584001,1.51215,0.025,1
1,1,1,1.89,1.49069,0.584001,1.51215,0.005,1
1,1,1,1.89,1.49069,0.584001,1.51215,0.05,-1
1,1,1,1.89,1.49069,0.584001,1.51215,0.1,-1
1,1,1,1.89,1.49069,0.584001,1.51215,0,1
1,1,1,1.89,1.49069,0.584001,1.51215,0.075,-1
1,1,1,1.89,1.49069,0.584001,1.51215,0.01,1
1,1,1,45.2,23.4036,0.0146995,3.249,0.005,1
1,1,1,45.2,23.4036,0.0146995,3.249,0,0
1,1,1,45.2,23.4036,0.0146995,3.249,0.075,-1
1,1,1,45.2,23.4036,0.0146995,3.249,0.1,-1
1,1,1,45.2,23.4036,0.0146995,3.249,0.025,1
1,1,1,45.2,23.4036,0.0146995,3.249,0.05,-1
1,1,1,45.2,23.4036,0.0146995,3.249,0.001,0
1,1,1,45.2,23.4036,0.0146995,3.249,0.01,1
1,1,1,12.69,8.63977,0.0246986,3.39439,0.001,0
1,1,1,12.69,8.63977,0.0246986,3.39439,0.075,-1
1,1,1,12.69,8.63977,0.0246986,3.39439,0.05,-1
1,1,1,12.69,8.63977,0.0246986,3.39439,0.025,1
1,1,1,12.69,8.63977,0.0246986,3.39439,0.1,-1
1,1,1,12.69,8.63977,0.0246986,3.39439,0,0
1,1,1,12.69,8.63977,0.0246986,3.39439,0.01,0
1,1,1,12.69,8.63977,0.0246986,3.39439,0.005,0
1,1,1,62.1,33.2435,0.00343958,3.72301,0.075,-1
1,1,1,62.1,33.2435,0.00343958,3.72301,0.01,0
1,1,1,62.1,33.2435,0.00343958,3.72301,0,0
1,1,1,62.1,33.2435,0.00343958,3.72301,0.001,0
1,1,1,62.1,33.2435,0.00343958,3.72301,0.05,-1
1,1,1,62.1,33.2435,0.00343958,3.72301,0.1,-1
1,1,1,62.1,33.2435,0.00343958,3.72301,0.025,1
1,1,1,62.1,33.2435,0.00343958,3.72301,0.005,0
1,1,1,100,51.9589,0.00214889,3.74551,0,0
1,1,1,100,51.9589,0.00214889,3.74551,0.075,-1
1,1,1,100,51.9589,0.00214889,3.74551,0.01,0
1,1,1,100,51.9589,0.00214889,3.74551,0.001,0
1,1,1,100,51.9589,0.00214889,3.74551,0.005,0
1,1,1,100,51.9589,0.00214889,3.74551,0.05,-1
1,1,1,100,51.9589,0.00214889,3.74551,0.1,-1
1,1,1,100,51.9589,0.00214889,3.74551,0.025,1
1,1,1,100,54.9498,0.00100086,3.86031,0.025,1
1,1,1,100,54.9498,0.00100086,3.86031,0,0
1,1,1,100,54.9498,0.00100086,3.86031,0.075,-1
1,1,1,100,54.9498,0.00100086,3.86031,0.001,0
1,1,1,100,54.9498,0.00100086,3.86031,0.005,0
1,1,1,100,54.9498,0.00100086,3.86031,0.05,-1
1,1,1,100,54.9498,0.00100086,3.86031,0.1,-1
1,1,1,100,54.9498,0.00100086,3.86031,0.01,0
1,1,1,17.43,9.43872,0.0475959,2.95337,0,0
1,1,1,17.43,9.43872,0.0475959,2.95337,0.075,-1
1,1,1,17.43,9.43872,0.0475959,2.95337,0.025,1
1,1,1,17.43,9.43872,0.0475959,2.95337,0.001,0
1,1,1,17.43,9.43872,0.0475959,2.95337,0.05,-1
1,1,1,17.43,9.43872,0.0475959,2.95337,0.1,-1
1,1,1,17.43,9.43872,0.0475959,2.95337,0.005,0
1,1,1,17.43,9.43872,0.0475959,2.95337,0.01,1
1,1,1,72.79,38.179,0.00341575,3.69716,0.1,-1
1,1,1,72.79,38.179,0.00341575,3.69716,0.075,-1
1,1,1,72.79,38.179,0.00341575,3.69716,0,0
1,1,1,72.79,38.179,0.00341575,3.69716,0.05,-1
1,1,1,72.79,38.179,0.00341575,3.69716,0.01,0
1,1,1,72.79,38.179,0.00341575,3.69716,0.005,0
1,1,1,72.79,38.179,0.00341575,3.69716,0.025,1
1,1,1,72.79,38.179,0.00341575,3.69716,0.001,0
1,1,1,23.95,13.049,0.0207669,3.34231,0.075,-1
1,1,1,23.95,13.049,0.0207669,3.34231,0.01,0
1,1,1,23.95,13.049,0.0207669,3.34231,0.005,0
1,1,1,23.95,13.049,0.0207669,3.34231,0.025,1
1,1,1,23.95,13.049,0.0207669,3.34231,0.05,-1
1,1,1,23.95,13.049,0.0207669,3.34231,0,0
1,1,1,23.95,13.049,0.0207669,3.34231,0.1,-1
1,1,1,23.95,13.049,0.0207669,3.34231,0.001,0
1,1,1,100,51.1375,0.00386757,3.57364,0.075,-1
1,1,1,100,51.1375,0.00386757,3.57364,0,0
1,1,1,100,51.1375,0.00386757,3.57364,0.005,0
1,1,1,100,51.1375,0.00386757,3.57364,0.05,-1
1,1,1,100,51.1375,0.00386757,3.57364,0.001,0
1,1,1,100,51.1375,0.00386757,3.57364,0.1,-1
1,1,1,100,51.1375,0.00386757,3.57364,0.01,0
1,1,1,100,51.1375,0.00386757,3.57364,0.025,1
1,1,1,23.95,13.706,0.013552,3.51511,0.075,-1
1,1,1,23.95,13.706,0.013552,3.51511,0,0
1,1,1,23.95,13.706,0.013552,3.51511,0.005,0
1,1,1,23.95,13.706,0.013552,3.51511,0.05,-1
1,1,1,23.95,13.706,0.013552,3.51511,0.1,-1
1,1,1,23.95,13.706,0.013552,3.51511,0.01,0
1,1,1,23.95,13.706,0.013552,3.51511,0.001,0
1,1,1,23.95,13.706,0.013552,3.51511,0.025,1
1,1,1,10.83,6.38451,0.0574064,3.04017,0.1,-1
1,1,1,10.83,6.38451,0.0574064,3.04017,0.075,-1
1,1,1,10.83,6.38451,0.0574064,3.04017,0.005,0
1,1,1,10.83,6.38451,0.0574064,3.04017,0.001,0
1,1,1,10.83,6.38451,0.0574064,3.04017,0.05,-1
1,1,1,10.83,6.38451,0.0574064,3.04017,0,0
1,1,1,10.83,6.38451,0.0574064,3.04017,0.025,-1
1,1,1,10.83,6.38451,0.0574064,3.04017,0.01,1
1,1,1,28.07,14.5774,0.0527199,2.38255,0.005,0
1,1,1,28.07,14.5774,0.0527199,2.38255,0.075,-1
1,1,1,28.07,14.5774,0.0527199,2.38255,0.025,1
1,1,1,28.07,14.5774,0.0527199,2.38255,0.001,0
1,1,1,28.07,14.5774,0.0527199,2.38255,0.05,-1
1,1,1,28.07,14.5774,0.0527199,2.38255,0,0
1,1,1,28.07,14.5774,0.0527199,2.38255,0.1,-1
1,1,1,28.07,14.5774,0.0527199,2.38255,0.01,1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.001,0
1,1,1,7.88,5.2053,0.0668324,3.02291,0.005,1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.05,-1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.01,1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.1,-1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.025,-1
1,1,1,7.88,5.2053,0.0668324,3.02291,0.075,-1
1,1,1,7.88,5.2053,0.0668324,3.02291,0,0
1,1,1,72.79,37.2506,0.00804271,3.36036,0.075,-1
1,1,1,72.79,37.2506,0.00804271,3.36036,0.001,0
1,1,1,72.79,37.2506,0.00804271,3.36036,0.005,0
1,1,1,72.79,37.2506,0.00804271,3.36036,0.025,1
1,1,1,72.79,37.2506,0.00804271,3.36036,0.01,0
1,1,1,72.79,37.2506,0.00804271,3.36036,0.05,-1
1,1,1,72.79,37.2506,0.00804271,3.36036,0.1,-1
1,1,1,72.79,37.2506,0.00804271,3.36036,0,0
1,1,1,6.72,4.09513,0.128251,2.62002,0.01,1
1,1,1,6.72,4.09513,0.128251,2.62002,0.075,-1
1,1,1,6.72,4.09513,0.128251,2.62002,0,0
1,1,1,6.72,4.09513,0.128251,2.62002,0.05,-1
1,1,1,6.72,4.09513,0.128251,2.62002,0.1,-1
1,1,1,6.72,4.09513,0.128251,2.62002,0.025,1
1,1,1,6.72,4.09513,0.128251,2.62002,0.001,0
1,1,1,6.72,4.09513,0.128251,2.62002,0.005,0
1,1,1,52.98,27.1358,0.018342,2.95414,0.005,1
1,1,1,52.98,27.1358,0.018342,2.95414,0.025,1
1,1,1,52.98,27.1358,0.018342,2.95414,0.05,-1
1,1,1,52.98,27.1358,0.018342,2.95414,0.01,1
1,1,1,52.98,27.1358,0.018342,2.95414,0.1,-1
1,1,1,52.98,27.1358,0.018342,2.95414,0.001,0
1,1,1,52.98,27.1358,0.018342,2.95414,0.075,-1
1,1,1,52.98,27.1358,0.018342,2.95414,0,0
1,1,1,20.43,11.742,0.018228,3.44095,0.025,1
1,1,1,20.43,11.742,0.018228,3.44095,0.075,-1
1,1,1,20.43,11.742,0.018228,3.44095,0.05,-1
1,1,1,20.43,11.742,0.018228,3.44095,0.1,-1
1,1,1,20.43,11.742,0.018228,3.44095,0.01,0
1,1,1,20.43,11.742,0.018228,3.44095,0,0
1,1,1,20.43,11.742,0.018228,3.44095,0.005,0
1,1,1,20.43,11.742,0.018228,3.44095,0.001,0
1,1,1,100,50.5419,0.0151739,2.443,0.01,1
1,1,1,100,50.5419,0.0151739,2.443,0.075,-1
1,1,1,100,50.5419,0.0151739,2.443,0.005,0
1,1,1,100,50.5419,0.0151739,2.443,0,0
1,1,1,100,50.5419,0.0151739,2.443,0.05,-1
1,1,1,100,50.5419,0.0151739,2.443,0.1,-1
1,1,1,100,50.5419,0.0151739,2.443,0.025,1
1,1,1,100,50.5419,0.0151739,2.443,0.001,0
1,1,1,23.95,13.2137,0.0180541,3.40728,0,0
1,1,1,23.95,13.2137,0.0180541,3.40728,0.075,-1
1,1,1,23.95,13.2137,0.0180541,3.40728,0.005,0
1,1,1,23.95,13.2137,0.0180541,3.40728,0.05,-1
1,1,1,23.95,13.2137,0.0180541,3.40728,0.1,-1
1,1,1,23.95,13.2137,0.0180541,3.40728,0.01,0
1,1,1,23.95,13.2137,0.0180541,3.40728,0.025,1
1,1,1,23.95,13.2137,0.0180541,3.40728,0.001,0
1,1,1,62.1,32.2461,0.00619057,3.55217,0,0
1,1,1,62.1,32.2461,0.00619057,3.55217,0.1,-1
1,1,1,62.1,32.2461,0.00619057,3.55217,0.075,-1
1,1,1,62.1,32.2461,0.00619057,3.55217,0.05,-1
1,1,1,62.1,32.2461,0.00619057,3.55217,0.005,0
1,1,1,62.1,32.2461,0.00619057,3.55217,0.001,0
1,1,1,62.1,32.2461,0.00619057,3.55217,0.01,0
1,1,1,62.1,32.2461,0.00619057,3.55217,0.025,1
1,1,1,9.24,5.32424,0.0966894,2.71597,0.01,1
1,1,1,9.24,5.32424,0.0966894,2.71597,0.075,-1
1,1,1,9.24,5.32424,0.0966894,2.71597,0,0
1,1,1,9.24,5.32424,0.0966894,2.71597,0.025,1
1,1,1,9.24,5.32424,0.0966894,2.71597,0.05,-1
1,1,1,9.24,5.32424,0.0966894,2.71597,0.1,-1
1,1,1,9.24,5.32424,0.0966894,2.71597,0.001,0
1,1,1,9.24,5.32424,0.0966894,2.71597,0.005,0
1,1,1,1.89,1.54319,0.5303,1.61365,0.075,-1
1,1,1,1.89,1.54319,0.5303,1.61365,0,1
1,1,1,1.89,1.54319,0.5303,1.61365,0.01,0
1,1,1,1.89,1.54319,0.5303,1.61365,0.05,-1
1,1,1,1.89,1.54319,0.5303,1.61365,0.025,1
1,1,1,1.89,1.54319,0.5303,1.61365,0.005,0
1,1,1,1.89,1.54319,0.5303,1.61365,0.1,-1
1,1,1,1.89,1.54319,0.5303,1.61365,0.001,0
1,1,1,72.79,45.5411,0.00100422,3.87269,0.025,1
1,1,1,72.79,45.5411,0.00100422,3.87269,0.001,0
1,1,1,72.79,45.5411,0.00100422,3.87269,0.05,-1
1,1,1,72.79,45.5411,0.00100422,3.87269,0.1,-1
1,1,1,72.79,45.5411,0.00100422,3.87269,0.005,0
1,1,1,72.79,45.5411,0.00100422,3.87269,0.075,-1
1,1,1,72.79,45.5411,0.00100422,3.87269,0,0
1,1,1,72.79,45.5411,0.00100422,3.87269,0.01,0
1,1,1,23.95,12.5386,0.0554743,2.51107,0.075,-1
1,1,1,23.95,12.5386,0.0554743,2.51107,0.01,0
1,1,1,23.95,12.5386,0.0554743,2.51107,0.025,1
1,1,1,23.95,12.5386,0.0554743,2.51107,0.001,0
1,1,1,23.95,12.5386,0.0554743,2.51107,0.05,-1
1,1,1,23.95,12.5386,0.0554743,2.51107,0.1,-1
1,1,1,23.95,12.5386,0.0554743,2.51107,0,0
1,1,1,23.95,12.5386,0.0554743,2.51107,0.005,0
1,1,1,38.57,20.0968,0.0171624,3.23696,0.005,1
1,1,1,38.57,20.0968,0.0171624,3.23696,0.001,0
1,1,1,38.57,20.0968,0.0171624,3.23696,0.075,-1
1,1,1,38.57,20.0968,0.0171624,3.23696,0,0
1,1,1,38.57,20.0968,0.0171624,3.23696,0.025,1
1,1,1,38.57,20.0968,0.0171624,3.23696,0.05,-1
1,1,1,38.57,20.0968,0.0171624,3.23696,0.1,-1
1,1,1,38.57,20.0968,0.0171624,3.23696,0.01,1
1,1,1,38.57,21.4079,0.00636967,3.65324,0.075,-1
1,1,1,38.57,21.4079,0.00636967,3.65324,0.001,0
1,1,1,38.57,21.4079,0.00636967,3.65324,0.025,1
1,1,1,38.57,21.4079,0.00636967,3.65324,0,0
1,1,1,38.57,21.4079,0.00636967,3.65324,0.05,-1
1,1,1,38.57,21.4079,0.00636967,3.65324,0.1,-1
1,1,1,38.57,21.4079,0.00636967,3.65324,0.01,0
1,1,1,38.57,21.4079,0.00636967,3.65324,0.005,0
1,1,1,52.98,27.0741,0.0230846,2.70288,0.075,-1
1,1,1,52.98,27.0741,0.0230846,2.70288,0.025,1
1,1,1,52.98,27.0741,0.0230846,2.70288,0.01,1
1,1,1,52.98,27.0741,0.0230846,2.70288,0.005,1
1,1,1,52.98,27.0741,0.0230846,2.70288,0.05,-1
1,1,1,52.98,27.0741,0.0230846,2.70288,0.001,0
1,1,1,52.98,27.0741,0.0230846,2.70288,0,0
1,1,1,52.98,27.0741,0.0230846,2.70288,0.1,-1
1,1,1,23.95,12.6344,0.0396833,2.88926,0.025,1
1,1,1,23.95,12.6344,0.0396833,2.88926,0.1,-1
1,1,1,23.95,12.6344,0.0396833,2.88926,0.075,-1
1,1,1,23.95,12.6344,0.0396833,2.88926,0.001,0
1,1,1,23.95,12.6344,0.0396833,2.88926,0.01,1
1,1,1,23.95,12.6344,0.0396833,2.88926,0.005,0
1,1,1,23.95,12.6344,0.0396833,2.88926,0.05,-1
1,1,1,23.95,12.6344,0.0396833,2.88926,0,0
1,1,1,2.59,2.00248,0.347105,1.98679,0.075,-1
1,1,1,2.59,2.00248,0.347105,1.98679,0.025,1
1,1,1,2.59,2.00248,0.347105,1.98679,0,1
1,1,1,2.59,2.00248,0.347105,1.98679,0.005,0
1,1,1,2.59,2.00248,0.347105,1.98679,0.05,-1
1,1,1,2.59,2.00248,0.347105,1.98679,0.1,-1
